2019-08-19 10:55:13.374 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/book/getchapterinfo],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookController.getChapterInfo(int,int)
2019-08-19 10:55:13.374 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/book/getchapterinfo/h5],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookController.getChapterInfoForH5(int,int)
2019-08-19 10:55:13.374 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/book/readBook],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookController.readBook(int,int,java.lang.String)
2019-08-19 10:55:13.375 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/book/searchBook],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookController.searchBook(java.lang.String,int,int)
2019-08-19 10:55:13.375 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/book/recommendBook],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookController.recommendBook(java.lang.String,java.lang.String,int,int)
2019-08-19 10:55:13.375 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/book/booklistbyparams],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookController.getBookListByParams(java.lang.String,java.lang.String,java.lang.Integer,java.lang.Integer,int,int)
2019-08-19 10:55:13.376 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/bookreview/add],methods=[POST]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookReviewController.addBookReview(com.jxtc.bookapp.entity.BookReview)
2019-08-19 10:55:13.376 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/bookreview/list/book],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookReviewController.getBookReviewList(java.lang.String,int,int,int)
2019-08-19 10:55:13.376 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/bookreview/info],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookReviewController.getBookReviewInfo(java.lang.String,int)
2019-08-19 10:55:13.377 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/bookreview/list/user],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookReviewController.getUserBookReviewList(java.lang.String,int,int)
2019-08-19 10:55:13.377 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/bookreview/del],methods=[DELETE]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookReviewController.delBookReview(int)
2019-08-19 10:55:13.377 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/bookreview/praise],methods=[PUT]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookReviewController.praiseBookReview(java.lang.String,int,int)
2019-08-19 10:55:13.377 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/bookreview/list/have/review],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.BookReviewController.getHaveReviewBookList(java.lang.String,int,int)
2019-08-19 10:55:13.378 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/consume/user/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ConsumController.userList(java.lang.String,java.lang.Integer,int,int)
2019-08-19 10:55:13.378 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/consume/chapter/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ConsumController.bookConsumeList(int,java.lang.Integer,int,int)
2019-08-19 10:55:13.378 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/consume/book/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.ConsumController.bookConsumeList(java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,int,int)
2019-08-19 10:55:13.378 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/file/imgupload],methods=[POST]}" onto public com.jxtc.bookapp.config.FileUploadResult com.jxtc.bookapp.controller.FileUploadController.upload(org.springframework.web.multipart.MultipartFile,java.lang.String) throws java.lang.Exception
2019-08-19 10:55:13.379 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/idea/del],methods=[DELETE]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.IdeaController.delete(int[])
2019-08-19 10:55:13.379 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/idea/info],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.IdeaController.findById(int)
